instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aux9qrut,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,415809879,completed,True,29532,88,43,840234,7722,847956,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aux9qrut/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aux9qrut/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aux9qrut/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aux9qrut.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aux9qrut/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pgs9p70o,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,1477259557,completed,True,13933,44,21,243936,3554,247490,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pgs9p70o/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pgs9p70o/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pgs9p70o/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pgs9p70o.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pgs9p70o/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__tulewspz,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1670079280,completed,True,11947,48,23,240199,3525,243724,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__tulewspz/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__tulewspz/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__tulewspz/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__tulewspz.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__tulewspz/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__w9g1t8f1,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,1395135044,completed,True,14271,38,18,179200,5219,184419,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__w9g1t8f1/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__w9g1t8f1/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__w9g1t8f1/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__w9g1t8f1.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__w9g1t8f1/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__6dfvpxdw,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1593414106,completed,True,44093,90,44,747528,12544,760072,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__6dfvpxdw/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__6dfvpxdw/pandas-dev__pandas.95280573.func_pm_remove_assign__6dfvpxdw/pandas-dev__pandas.95280573.func_pm_remove_assign__6dfvpxdw.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__6dfvpxdw/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__6h12lxp8,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,232465447,completed,True,11895,42,20,193960,2656,196616,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__6h12lxp8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__6h12lxp8/pandas-dev__pandas.95280573.func_pm_remove_assign__6h12lxp8/pandas-dev__pandas.95280573.func_pm_remove_assign__6h12lxp8.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__6h12lxp8/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__6q4buhdz,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,477951105,completed,True,18207,124,61,1266223,6965,1273188,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__6q4buhdz/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__6q4buhdz/pandas-dev__pandas.95280573.func_pm_remove_assign__6q4buhdz/pandas-dev__pandas.95280573.func_pm_remove_assign__6q4buhdz.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__6q4buhdz/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__947jiagt,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1813088362,completed,True,12069,60,29,287239,3863,291102,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__947jiagt/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__947jiagt/pandas-dev__pandas.95280573.func_pm_remove_assign__947jiagt/pandas-dev__pandas.95280573.func_pm_remove_assign__947jiagt.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__947jiagt/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__ach1qj1d,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,973307618,model_terminated,False,0,403,200,6885959,19423,6905382,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ach1qj1d/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ach1qj1d/pandas-dev__pandas.95280573.func_pm_remove_assign__ach1qj1d/pandas-dev__pandas.95280573.func_pm_remove_assign__ach1qj1d.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__axhgfhv0,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1442338618,completed,True,17281,90,44,678208,5593,683801,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__axhgfhv0/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__axhgfhv0/pandas-dev__pandas.95280573.func_pm_remove_assign__axhgfhv0/pandas-dev__pandas.95280573.func_pm_remove_assign__axhgfhv0.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__axhgfhv0/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__bg4as856,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,887832857,completed,True,14643,120,59,1106917,13177,1120094,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__bg4as856/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__bg4as856/pandas-dev__pandas.95280573.func_pm_remove_assign__bg4as856/pandas-dev__pandas.95280573.func_pm_remove_assign__bg4as856.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__bg4as856/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__ec5j8rpt,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,552791337,completed,True,10707,88,43,723991,6907,730898,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ec5j8rpt/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ec5j8rpt/pandas-dev__pandas.95280573.func_pm_remove_assign__ec5j8rpt/pandas-dev__pandas.95280573.func_pm_remove_assign__ec5j8rpt.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__ec5j8rpt/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__f1a4poc3,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1880244751,completed,True,20117,100,49,1001326,7178,1008504,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__f1a4poc3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__f1a4poc3/pandas-dev__pandas.95280573.func_pm_remove_assign__f1a4poc3/pandas-dev__pandas.95280573.func_pm_remove_assign__f1a4poc3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__f1a4poc3/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__iqcu7m48,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1437529626,completed,True,14998,48,23,317545,3565,321110,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__iqcu7m48/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__iqcu7m48/pandas-dev__pandas.95280573.func_pm_remove_assign__iqcu7m48/pandas-dev__pandas.95280573.func_pm_remove_assign__iqcu7m48.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__iqcu7m48/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__owwmstg7,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,290409,completed,True,9707,36,17,160013,1980,161993,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__owwmstg7/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__owwmstg7/pandas-dev__pandas.95280573.func_pm_remove_assign__owwmstg7/pandas-dev__pandas.95280573.func_pm_remove_assign__owwmstg7.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__owwmstg7/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__p8kaecc2,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1505254069,completed,True,19090,68,33,749140,9909,759049,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__p8kaecc2/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__p8kaecc2/pandas-dev__pandas.95280573.func_pm_remove_assign__p8kaecc2/pandas-dev__pandas.95280573.func_pm_remove_assign__p8kaecc2.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__p8kaecc2/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__27pwxmc9,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1090098760,completed,True,16374,122,60,1582273,6501,1588774,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__27pwxmc9/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__27pwxmc9/pandas-dev__pandas.95280573.func_pm_remove_cond__27pwxmc9/pandas-dev__pandas.95280573.func_pm_remove_cond__27pwxmc9.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__27pwxmc9/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__8720603m,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1905634314,completed,True,19241,80,39,603457,5946,609403,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__8720603m/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__8720603m/pandas-dev__pandas.95280573.func_pm_remove_cond__8720603m/pandas-dev__pandas.95280573.func_pm_remove_cond__8720603m.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__8720603m/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__illcq5ve,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,129232525,completed,True,14580,64,31,406290,4570,410860,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__illcq5ve/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__illcq5ve/pandas-dev__pandas.95280573.func_pm_remove_cond__illcq5ve/pandas-dev__pandas.95280573.func_pm_remove_cond__illcq5ve.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__illcq5ve/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__mcmrdcah,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1005023444,completed,True,12074,48,23,201236,2660,203896,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__mcmrdcah/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__mcmrdcah/pandas-dev__pandas.95280573.func_pm_remove_cond__mcmrdcah/pandas-dev__pandas.95280573.func_pm_remove_cond__mcmrdcah.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__mcmrdcah/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__tm91c6xx,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,789824819,completed,True,9856,32,15,126164,2471,128635,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__tm91c6xx/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__tm91c6xx/pandas-dev__pandas.95280573.func_pm_remove_cond__tm91c6xx/pandas-dev__pandas.95280573.func_pm_remove_cond__tm91c6xx.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__tm91c6xx/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__va8oqa0v,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1890392433,completed,True,14961,42,20,193838,3772,197610,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__va8oqa0v/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__va8oqa0v/pandas-dev__pandas.95280573.func_pm_remove_cond__va8oqa0v/pandas-dev__pandas.95280573.func_pm_remove_cond__va8oqa0v.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__va8oqa0v/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__xmu70dvv,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,50737555,completed,True,18545,52,25,272155,5639,277794,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__xmu70dvv/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__xmu70dvv/pandas-dev__pandas.95280573.func_pm_remove_cond__xmu70dvv/pandas-dev__pandas.95280573.func_pm_remove_cond__xmu70dvv.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__xmu70dvv/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__ycitd9nb,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,633982224,completed,True,12846,62,30,419293,4020,423313,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__ycitd9nb/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__ycitd9nb/pandas-dev__pandas.95280573.func_pm_remove_cond__ycitd9nb/pandas-dev__pandas.95280573.func_pm_remove_cond__ycitd9nb.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__ycitd9nb/report.json
pandas-dev__pandas.95280573.func_pm_remove_loop__xbhdmxa3,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1388796034,completed,True,13364,74,36,516559,6620,523179,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_loop__xbhdmxa3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_loop__xbhdmxa3/pandas-dev__pandas.95280573.func_pm_remove_loop__xbhdmxa3/pandas-dev__pandas.95280573.func_pm_remove_loop__xbhdmxa3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_loop__xbhdmxa3/report.json
pandas-dev__pandas.95280573.func_pm_remove_wrapper__f3bjbdle,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,131671888,completed,True,12394,74,36,536028,6586,542614,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_wrapper__f3bjbdle/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_wrapper__f3bjbdle/pandas-dev__pandas.95280573.func_pm_remove_wrapper__f3bjbdle/pandas-dev__pandas.95280573.func_pm_remove_wrapper__f3bjbdle.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_wrapper__f3bjbdle/report.json
pandas-dev__pandas.95280573.pr_50773,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1351161940,completed,True,14179,80,39,684270,5139,689409,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.pr_50773/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.pr_50773/pandas-dev__pandas.95280573.pr_50773/pandas-dev__pandas.95280573.pr_50773.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-confirmation-500/evaluation/sample-0/logs/pandas-dev__pandas.95280573.pr_50773/report.json
