instance_id,repo,shard,rollout_status,rollout_returncode,mini_swe_exit_status,agent_exit_status,patch_present,patch_chars,patch_files,patch_added_lines,patch_deleted_lines,patch_source,discarded_error_patch_chars,trajectory_steps,trajectory_messages,agent_action_steps,model_api_calls,prompt_tokens_total,completion_tokens_total,total_tokens,max_prompt_tokens,final_prompt_tokens,finish_reason_stop,finish_reason_length,finish_reason_other,step_limit,step_limit_utilization,context_limit,context_limit_utilization,commands_executed,commands_succeeded,commands_failed,commands_unknown_returncode,repeated_commands,test_command_steps,edit_command_steps,format_errors,command_timeouts,truncated_observations,submission_step,duration_seconds,seconds_per_action,duration_source,duration_is_estimate,evaluation_status,resolved,evaluation_returncode,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,failure_stage,failure_category,failure_reason,failure_evidence,needs_llm_review,trajectory_path,evaluation_report_path
django__django-16454,django/django,shard-3,completed,0,,Submitted,True,9281,2,211,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/django__django-16454/preds.json,,79,158,78,78,1463835,20370,1484205,36647,36647,78,0,0,200,0.39,65536,0.559189,78,69,8,1,7,0,34,0,0,1,78,712.755,9.137885,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,41,4,evaluation,tests_failed,Patch evaluated but did not resolve the task,Checking patch edit_via_str_replace... | Applied patch django/core/management/base.py cleanly. | Applied patch edit_via_str_replace cleanly. | warning: squelched 3 whitespace errors | warning: 8 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/django__django-16454/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-16454/report.json
django__django-16612,django/django,shard-3,completed,0,,Submitted,True,15904,6,375,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/django__django-16612/preds.json,,31,62,30,30,237253,4762,242015,15694,15694,30,0,0,200,0.15,65536,0.239471,30,25,4,1,3,1,7,0,0,2,30,183.75,6.125,mini_swe_start_to_trajectory,True,resolved,True,0,2,0,335,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/django__django-16612/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-16612/report.json
django__django-16877,django/django,shard-3,completed,0,,Submitted,True,20415,7,504,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/django__django-16877/preds.json,,50,100,49,49,616101,10334,626435,22005,22005,49,0,0,200,0.245,65536,0.33577,49,36,12,1,6,1,12,0,0,0,49,374.144,7.635592,mini_swe_start_to_trajectory,True,unresolved,False,0,2,2,0,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_pr_example.py cleanly. | Applied patch test_pr_example_simple.py cleanly. | Applied patch test_safeseq.py cleanly. | warning: squelched 46 whitespace errors | warning: 51 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/django__django-16877/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-16877/report.json
django__django-7530,django/django,shard-3,completed,0,,Submitted,True,15541,7,342,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/django__django-7530/preds.json,,43,86,42,42,470153,6773,476926,19135,19135,42,0,0,200,0.21,65536,0.291977,42,37,4,1,2,0,9,0,0,1,42,267.204,6.362,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,59,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/django__django-7530/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/django__django-7530/report.json
matplotlib__matplotlib-21568,matplotlib/matplotlib,shard-3,completed,0,,Submitted,True,16125,9,406,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/matplotlib__matplotlib-21568/preds.json,,56,112,55,55,872601,8057,880658,28159,28159,55,0,0,200,0.275,65536,0.429672,55,44,10,1,10,0,15,0,0,0,55,383.529,6.973255,mini_swe_start_to_trajectory,True,unresolved,False,0,0,4,73,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"patching file test_edge_cases.py | patching file test_plot.png | The next patch would create the file test_text_rendering.py, | which already exists!  Assuming -R. | patching file test_text_rendering.py | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/matplotlib__matplotlib-21568/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/matplotlib__matplotlib-21568/report.json
matplotlib__matplotlib-24026,matplotlib/matplotlib,shard-3,completed,0,,Submitted,True,15551,8,361,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/matplotlib__matplotlib-24026/preds.json,,40,80,39,39,478937,5841,484778,19028,19028,39,0,0,200,0.195,65536,0.290344,39,36,2,1,6,2,11,0,0,0,39,345.157,8.850179,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,764,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"patching file test_comprehensive.py | The next patch would create the file test_visual_consistency.py, | which already exists!  Assuming -R. | patching file test_visual_consistency.py | patching file visual_test.png | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/matplotlib__matplotlib-24026/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/matplotlib__matplotlib-24026/report.json
matplotlib__matplotlib-25122,matplotlib/matplotlib,shard-3,completed,0,,Submitted,True,19383,9,434,4,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/matplotlib__matplotlib-25122/preds.json,,47,94,46,46,654904,7084,661988,32486,32486,46,0,0,200,0.23,65536,0.495697,46,36,9,1,5,2,13,0,0,2,46,373.387,8.117109,mini_swe_start_to_trajectory,True,resolved,True,0,12,0,2476,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/matplotlib__matplotlib-25122/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/matplotlib__matplotlib-25122/report.json
matplotlib__matplotlib-26208,matplotlib/matplotlib,shard-3,completed,0,,Submitted,True,16022,7,391,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/matplotlib__matplotlib-26208/preds.json,,105,210,104,104,3411973,24301,3436274,64923,64923,104,0,0,200,0.52,65536,0.990646,104,88,15,1,20,0,27,0,0,2,104,1103.616,10.611692,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,813,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch lib/matplotlib/axes/_base.py cleanly. | Applied patch reproduce_issue.py cleanly. | Applied patch test_fix.py cleanly. | warning: squelched 6 whitespace errors | warning: 11 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/matplotlib__matplotlib-26208/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/matplotlib__matplotlib-26208/report.json
psf__requests-1724,psf/requests,shard-3,completed,0,,Submitted,True,13713,7,325,3,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/psf__requests-1724/preds.json,,28,56,27,27,257346,3733,261079,14079,14079,27,0,0,200,0.135,65536,0.214828,27,25,1,1,3,0,7,0,0,0,27,194.19,7.192222,mini_swe_start_to_trajectory,True,unresolved,False,0,0,6,56,23,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_internal_logic.py cleanly. | Applied patch test_pr_scenario.py cleanly. | Applied patch test_unicode_issue.py cleanly. | warning: squelched 18 whitespace errors | warning: 23 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/psf__requests-1724/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/psf__requests-1724/report.json
pydata__xarray-3095,pydata/xarray,shard-3,completed,0,,Submitted,True,27537,17,687,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pydata__xarray-3095/preds.json,,105,210,104,104,2544609,12766,2557375,42340,42340,104,0,0,200,0.52,65536,0.646057,104,91,12,1,6,0,19,0,0,0,104,595.681,5.727702,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,252,1,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch xarray/core/dataset.py cleanly. | Applied patch xarray/core/indexing.py cleanly. | Applied patch xarray/core/variable.py cleanly. | warning: squelched 2 whitespace errors | warning: 7 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pydata__xarray-3095/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/pydata__xarray-3095/report.json
pydata__xarray-4629,pydata/xarray,shard-3,completed,0,,Submitted,True,16401,6,368,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pydata__xarray-4629/preds.json,,19,38,18,18,125684,4097,129781,10691,10691,18,0,0,200,0.09,65536,0.163132,18,16,1,1,2,0,5,0,0,0,18,244.069,13.559389,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,32,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pydata__xarray-4629/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/pydata__xarray-4629/report.json
pydata__xarray-6938,pydata/xarray,shard-3,model_terminated,0,ContextWindowExceededError,ContextWindowExceededError,False,0,0,0,0,,,185,370,184,184,7002101,24408,7026509,65402,65402,184,0,0,200,0.92,65536,0.997955,184,183,1,0,144,0,152,0,0,0,,1082.397,5.882592,mini_swe_start_to_trajectory,True,empty_patch,False,,,,,,rollout,context_limit,mini-swe-agent exit status: ContextWindowExceededError,"""message"":""This model's maximum context length is 65536 tokens. However, your request has 65691 input tokens. Please reduce the length of the input messages. None"",""type"":""BadRequestError"",""param"":null,""code"":400}} | 2026-08-15 13:57:31,419 - minisweagent - INFO - Saved trajectory to '/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pydata__xarray-6938/pydata__xarray-6938/pydata__xarray-6938.traj.json'",False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pydata__xarray-6938/trajectory.json,
pylint-dev__pylint-4970,pylint-dev/pylint,shard-3,completed,0,,Submitted,True,18078,12,499,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pylint-dev__pylint-4970/preds.json,,58,116,57,57,734514,6709,741223,20791,20791,57,0,0,200,0.285,65536,0.317245,57,49,7,1,0,0,12,0,0,2,57,290.829,5.102263,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,17,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_fix_proper.py cleanly. | Applied patch test_fix_simple.py cleanly. | Applied patch test_logic_directly.py cleanly. | warning: squelched 16 whitespace errors | warning: 21 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pylint-dev__pylint-4970/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/pylint-dev__pylint-4970/report.json
pytest-dev__pytest-10081,pytest-dev/pytest,shard-3,completed,0,,Submitted,True,8721,3,192,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pytest-dev__pytest-10081/preds.json,,102,204,101,101,2489374,13749,2503123,48580,48580,101,0,0,200,0.505,65536,0.741272,101,86,14,1,13,18,34,0,0,1,101,590.988,5.851366,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,23,40,evaluation,tests_failed,Patch evaluated but did not resolve the task,Checking patch src/_pytest/runner.py... | Checking patch test_repro_skip_class.py... | Applied patch edit_via_str_replace cleanly. | Applied patch src/_pytest/runner.py cleanly. | Applied patch test_repro_skip_class.py cleanly. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pytest-dev__pytest-10081/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/pytest-dev__pytest-10081/report.json
pytest-dev__pytest-6202,pytest-dev/pytest,shard-3,completed,0,,Submitted,True,7403,2,171,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pytest-dev__pytest-6202/preds.json,,23,46,22,22,121254,1888,123142,8098,8098,22,0,0,200,0.11,65536,0.123566,22,15,6,1,2,10,5,0,0,0,22,107.789,4.8995,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,72,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pytest-dev__pytest-6202/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/pytest-dev__pytest-6202/report.json
pytest-dev__pytest-7982,pytest-dev/pytest,shard-3,completed,0,,Submitted,True,16687,11,386,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pytest-dev__pytest-7982/preds.json,,35,70,34,34,356714,4582,361296,15905,15905,34,0,0,200,0.17,65536,0.242691,34,31,2,1,1,5,7,0,0,1,34,191.722,5.638882,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,78,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/pytest-dev__pytest-7982/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/pytest-dev__pytest-7982/report.json
scikit-learn__scikit-learn-12682,scikit-learn/scikit-learn,shard-3,completed,0,,Submitted,True,20832,8,414,7,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/scikit-learn__scikit-learn-12682/preds.json,,61,122,60,60,911137,8184,919321,25875,25875,60,0,0,200,0.3,65536,0.394821,60,54,5,1,4,0,20,0,0,1,60,378.337,6.305617,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,42,24,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_original_issue.py cleanly. | Applied patch test_sparse_coder_fix.py cleanly. | Applied patch test_user_control.py cleanly. | warning: squelched 2 whitespace errors | warning: 7 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/scikit-learn__scikit-learn-12682/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/scikit-learn__scikit-learn-12682/report.json
scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,shard-3,completed,0,,Submitted,True,14830,7,352,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/scikit-learn__scikit-learn-13779/preds.json,,30,60,29,29,318350,4065,322415,17077,17077,29,0,0,200,0.145,65536,0.260574,29,28,0,1,4,0,7,0,0,1,29,222.29,7.665172,mini_swe_start_to_trajectory,True,resolved,True,0,2,0,18,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/scikit-learn__scikit-learn-13779/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/scikit-learn__scikit-learn-13779/report.json
scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,shard-3,completed,0,,Submitted,True,16710,9,369,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/scikit-learn__scikit-learn-14983/preds.json,,27,54,26,26,229441,4698,234139,13897,13897,26,0,0,200,0.13,65536,0.212051,26,22,3,1,2,0,9,0,0,1,26,245.31,9.435,mini_swe_start_to_trajectory,True,resolved,True,0,2,0,105,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/scikit-learn__scikit-learn-14983/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/scikit-learn__scikit-learn-14983/report.json
scikit-learn__scikit-learn-26323,scikit-learn/scikit-learn,shard-3,completed,0,,Submitted,True,18941,8,455,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/scikit-learn__scikit-learn-26323/preds.json,,40,80,39,39,504965,6429,511394,23641,23641,39,0,0,200,0.195,65536,0.360733,39,34,4,1,5,1,10,0,0,2,39,369.274,9.468564,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,188,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/scikit-learn__scikit-learn-26323/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/scikit-learn__scikit-learn-26323/report.json
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,shard-3,model_terminated,0,ContextWindowExceededError,ContextWindowExceededError,False,0,0,0,0,,,136,272,135,135,4502532,25431,4527963,65151,65151,134,1,0,200,0.675,65536,0.994125,134,108,26,0,23,0,17,1,0,1,,1085.921,8.043859,mini_swe_start_to_trajectory,True,empty_patch,False,,,,,,rollout,context_limit,mini-swe-agent exit status: ContextWindowExceededError," model's maximum context length is 65536 tokens. However, your request has 65642 input tokens. Please reduce the length of the input messages. None"",""type"":""BadRequestError"",""param"":null,""code"":400}} | 2026-08-15 14:06:41,110 - minisweagent - INFO - Saved trajectory to '/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-11445/sphinx-doc__sphinx-11445/sphinx-doc__sphinx-11445.traj.json'",False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-11445/trajectory.json,
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,shard-3,completed,0,,Submitted,True,13578,7,295,12,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-7889/preds.json,,27,54,26,26,202110,3490,205600,16585,16585,26,0,0,200,0.13,65536,0.253067,26,21,4,1,2,4,5,0,0,2,26,224.235,8.624423,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,0,5,evaluation,tests_failed,Patch evaluated but did not resolve the task,"The next patch would create the file test_typevar_fix.py, | which already exists!  Assuming -R. | patching file test_typevar_fix.py | patching file tox.ini | Reversed (or previously applied) patch detected!  Assuming -R. | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-7889/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo__g07-paper-informed__model/sphinx-doc__sphinx-7889/report.json
