instance_id,repo,shard,rollout_status,rollout_returncode,mini_swe_exit_status,agent_exit_status,patch_present,patch_chars,patch_files,patch_added_lines,patch_deleted_lines,patch_source,discarded_error_patch_chars,trajectory_steps,trajectory_messages,agent_action_steps,model_api_calls,prompt_tokens_total,completion_tokens_total,total_tokens,max_prompt_tokens,final_prompt_tokens,finish_reason_stop,finish_reason_length,finish_reason_other,step_limit,step_limit_utilization,context_limit,context_limit_utilization,commands_executed,commands_succeeded,commands_failed,commands_unknown_returncode,repeated_commands,test_command_steps,edit_command_steps,format_errors,command_timeouts,truncated_observations,submission_step,duration_seconds,seconds_per_action,duration_source,duration_is_estimate,evaluation_status,resolved,evaluation_returncode,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,failure_stage,failure_category,failure_reason,failure_evidence,needs_llm_review,trajectory_path,evaluation_report_path
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,shard-3,model_terminated,0,ContextWindowExceededError,ContextWindowExceededError,False,0,0,0,0,,,120,240,119,119,4322287,27502,4349789,64796,64796,118,1,0,200,0.595,65536,0.988708,118,108,10,0,18,2,32,1,0,4,,1130.498,9.499983,mini_swe_start_to_trajectory,True,empty_patch,False,,,,,,rollout,context_limit,mini-swe-agent exit status: ContextWindowExceededError,"error"":{""message"":""This model's maximum context length is 65536 tokens. However, your request has 65642 input tokens. Please reduce the length of the input messages. None"",""type"":""BadRequestError"",""param"":null,""code"":400}} | 2026-08-15 12:41:46,201 - minisweagent - INFO - Saved trajectory to '/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-8459/sphinx-doc__sphinx-8459/sphinx-doc__sphinx-8459.traj.json'",False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-8459/trajectory.json,
sphinx-doc__sphinx-8721,sphinx-doc/sphinx,shard-3,completed,0,,Submitted,True,39665,10,1015,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-8721/preds.json,,41,82,40,40,602747,12191,614938,30127,30127,40,0,0,200,0.2,65536,0.459702,40,28,11,1,2,3,15,0,0,4,40,499.425,12.485625,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,3,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-8721/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sphinx-doc__sphinx-8721/report.json
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,shard-3,completed,0,,Submitted,True,611047,51,17360,9,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-9591/preds.json,,99,198,98,98,2295163,15619,2310782,46976,46976,98,0,0,200,0.49,65536,0.716797,98,73,24,1,15,6,23,0,0,2,98,677.042,6.908592,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,0,44,evaluation,tests_failed,Patch evaluated but did not resolve the task,"The next patch would create the file test_simple_integration.py, | which already exists!  Assuming -R. | patching file test_simple_integration.py | patching file tox.ini | Reversed (or previously applied) patch detected!  Assuming -R. | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sphinx-doc__sphinx-9591/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sphinx-doc__sphinx-9591/report.json
sympy__sympy-12419,sympy/sympy,shard-3,completed,0,,Submitted,True,15422,10,341,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-12419/preds.json,,81,162,80,80,2215894,14025,2229919,46196,46196,80,0,0,200,0.4,65536,0.704895,80,64,15,1,14,0,31,0,0,3,80,609.552,7.6194,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,25,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch reproduce_issue.py cleanly. | Applied patch sympy/concrete/summations.py cleanly. | Applied patch sympy/matrices/expressions/matexpr.py cleanly. | Applied patch test_double_sum.py cleanly. | warning: 1 line adds whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-12419/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-12419/report.json
sympy__sympy-13615,sympy/sympy,shard-3,model_terminated,0,ContextWindowExceededError,ContextWindowExceededError,False,0,0,0,0,,,149,298,148,148,5050134,24820,5074954,65361,65361,148,0,0,200,0.74,65536,0.99733,148,111,37,0,24,1,53,0,0,1,,1019.842,6.890824,mini_swe_start_to_trajectory,True,empty_patch,False,,,,,,rollout,context_limit,mini-swe-agent exit status: ContextWindowExceededError,"mException - {""error"":{""message"":""This model's maximum context length is 65536 tokens. However, your request has 65726 input tokens. Please reduce the length of the input messages. None"",""type"":""BadRequestError"",""param"":null,""code"":400}} | 2026-08-15 12:42:58,608 - minisweagent - INFO - Saved trajectory to '/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-13615/sympy__sympy-13615/sympy__sympy-13615.traj.json'",False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-13615/trajectory.json,
sympy__sympy-14248,sympy/sympy,shard-3,completed,0,,Submitted,True,17230,16,434,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-14248/preds.json,,65,130,64,64,1074324,8461,1082785,28898,28898,64,0,0,200,0.32,65536,0.440948,64,58,5,1,3,0,16,0,0,1,64,372.859,5.825922,mini_swe_start_to_trajectory,True,unresolved,False,0,1,1,433,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_comprehensive.py cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_edge_cases_fixed.py cleanly. | Applied patch test_original_examples.py cleanly. | Applied patch test_regular_matrices.py cleanly. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-14248/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-14248/report.json
sympy__sympy-15809,sympy/sympy,shard-3,completed,0,,Submitted,True,7907,2,177,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-15809/preds.json,,28,56,27,27,205920,3160,209080,11440,11440,27,0,0,200,0.135,65536,0.174561,27,25,1,1,1,0,5,0,0,1,27,156.357,5.791,mini_swe_start_to_trajectory,True,resolved,True,0,2,0,10,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-15809/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-15809/report.json
sympy__sympy-17139,sympy/sympy,shard-3,completed,0,,Submitted,True,8850,4,207,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-17139/preds.json,,40,80,39,39,403511,4536,408047,15976,15976,39,0,0,200,0.195,65536,0.243774,39,29,9,1,5,0,13,0,0,0,39,220.554,5.655231,mini_swe_start_to_trajectory,True,unresolved,False,0,1,1,62,5,evaluation,tests_failed,Patch evaluated but did not resolve the task,Checking patch test_fix.py... | Applied patch edit_via_str_replace cleanly. | Applied patch reproduce_issue.py cleanly. | Applied patch sympy/simplify/fu.py cleanly. | Applied patch test_fix.py cleanly. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-17139/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-17139/report.json
sympy__sympy-18763,sympy/sympy,shard-3,completed,0,,Submitted,True,10932,5,269,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-18763/preds.json,,54,108,53,53,625294,8737,634031,21106,21106,53,0,0,200,0.265,65536,0.322052,53,42,10,1,6,0,12,0,0,0,53,404.571,7.633415,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,141,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch edit_via_str_replace cleanly. | Applied patch reproduce_issue.py cleanly. | Applied patch sympy/printing/latex.py cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_fix.py cleanly. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-18763/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-18763/report.json
sympy__sympy-20428,sympy/sympy,shard-3,completed,0,,Submitted,True,29717,17,625,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-20428/preds.json,,106,212,105,105,3284633,23410,3308043,63073,63073,105,0,0,200,0.525,65536,0.962418,105,81,23,1,22,1,34,0,0,0,105,875.167,8.334924,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,154,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_fix.py cleanly. | Applied patch test_manual_strip.py cleanly. | Applied patch test_poly_clear_denoms.py cleanly. | Applied patch test_zero_poly.py cleanly. | warning: 1 line adds whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-20428/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-20428/report.json
sympy__sympy-21847,sympy/sympy,shard-3,completed,0,,Submitted,True,20472,8,457,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-21847/preds.json,,31,62,30,30,440398,7098,447496,22185,22185,30,0,0,200,0.15,65536,0.338516,30,25,4,1,3,1,11,0,0,2,30,310.111,10.337033,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,9,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-21847/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-21847/report.json
sympy__sympy-23534,sympy/sympy,shard-3,completed,0,,Submitted,True,61312,41,1599,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-23534/preds.json,,137,274,136,136,3641957,27538,3669495,49862,49862,136,0,0,200,0.68,65536,0.760834,136,124,11,1,15,0,48,0,0,1,136,773.518,5.687632,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,11,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-23534/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-23534/report.json
sympy__sympy-24661,sympy/sympy,shard-3,completed,0,,Submitted,True,18575,10,428,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-24661/preds.json,,62,124,61,61,791270,8555,799825,22930,22930,61,0,0,200,0.305,65536,0.349884,61,55,5,1,6,0,13,0,0,0,61,354.331,5.808705,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,27,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-3/trajectories/sympy__sympy-24661/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/sympy__sympy-24661/report.json
astropy__astropy-13453,astropy/astropy,shard-4,completed,0,,Submitted,True,12302,7,275,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/astropy__astropy-13453/preds.json,,47,94,46,46,821667,5832,827499,30054,30054,46,0,0,200,0.23,65536,0.458588,46,41,4,1,3,0,7,0,0,1,46,238.126,5.176652,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,9,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"which already exists!  Assuming -R. | patching file test_edge_cases.py | The next patch would create the file test_pr_example.py, | which already exists!  Assuming -R. | patching file test_pr_example.py | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/astropy__astropy-13453/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/astropy__astropy-13453/report.json
astropy__astropy-14508,astropy/astropy,shard-4,completed,0,,Submitted,True,26005,11,621,15,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/astropy__astropy-14508/preds.json,,25,50,24,24,253333,6443,259776,16630,16630,24,0,0,200,0.12,65536,0.253754,24,22,1,1,1,0,9,0,0,1,24,234.643,9.776792,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,174,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"which already exists!  Assuming -R. | patching file test_reproduce_issue.py | The next patch would create the file test_simple_functionality.py, | which already exists!  Assuming -R. | patching file test_simple_functionality.py | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/astropy__astropy-14508/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/astropy__astropy-14508/report.json
astropy__astropy-8707,astropy/astropy,shard-4,completed,0,,Submitted,True,19680,7,484,9,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/astropy__astropy-8707/preds.json,,33,66,32,32,328872,7158,336030,21466,21466,32,0,0,200,0.16,65536,0.327545,32,30,1,1,3,1,7,0,0,2,32,292.638,9.144937,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,4,7,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch final_test.py cleanly. | Applied patch test_comprehensive.py cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_header_fromstring.py cleanly. | warning: 3 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/astropy__astropy-8707/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/astropy__astropy-8707/report.json
django__django-11066,django/django,shard-4,completed,0,,Submitted,True,7777,2,171,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11066/preds.json,,10,20,9,9,35071,1098,36169,5247,5247,9,0,0,200,0.045,65536,0.080063,9,8,0,1,1,0,1,0,0,0,9,95.325,10.591667,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,3,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11066/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-11066/report.json
django__django-11149,django/django,shard-4,completed,0,,Submitted,True,24239,7,679,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11149/preds.json,,38,76,37,37,405773,9300,415073,19015,19015,37,0,0,200,0.185,65536,0.290146,37,27,9,1,4,0,10,0,0,0,37,306.258,8.277243,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,45,1,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_fix.py cleanly. | Applied patch test_issue.py cleanly. | Applied patch verify_fix.py cleanly. | warning: squelched 13 whitespace errors | warning: 18 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11149/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-11149/report.json
django__django-11292,django/django,shard-4,completed,0,,Submitted,True,16918,6,417,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11292/preds.json,,47,94,46,46,603359,7041,610400,21845,21845,46,0,0,200,0.23,65536,0.333328,46,41,4,1,6,0,9,0,0,0,46,269.026,5.848391,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,31,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11292/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-11292/report.json
django__django-11532,django/django,shard-4,completed,0,,Submitted,True,27076,9,670,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11532/preds.json,,59,118,58,58,760155,12635,772790,24131,24131,58,0,0,200,0.29,65536,0.36821,58,41,16,1,12,2,19,0,0,1,58,393.974,6.792655,mini_swe_start_to_trajectory,True,unresolved,False,0,1,0,130,18,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_fix.py cleanly. | Applied patch test_make_msgid.py cleanly. | Applied patch test_pr_scenario.py cleanly. | warning: squelched 49 whitespace errors | warning: 54 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11532/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-11532/report.json
django__django-11790,django/django,shard-4,completed,0,,Submitted,True,20440,7,501,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11790/preds.json,,39,78,38,38,407493,6299,413792,18423,18423,38,0,0,200,0.19,65536,0.281113,38,30,7,1,1,1,7,0,0,1,38,246.636,6.490421,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,77,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_fix.py cleanly. | Applied patch test_widget_attrs.py cleanly. | Applied patch test_with_django_setup.py cleanly. | warning: squelched 25 whitespace errors | warning: 30 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11790/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-11790/report.json
django__django-11999,django/django,shard-4,completed,0,,Submitted,True,20978,8,581,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11999/preds.json,,53,106,52,52,598030,8543,606573,21493,21493,52,0,0,200,0.26,65536,0.327957,52,42,9,1,8,3,14,0,0,1,52,249.642,4.800808,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,30,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-11999/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-11999/report.json
django__django-12262,django/django,shard-4,completed,0,,Submitted,True,43322,14,1102,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-12262/preds.json,,109,218,108,108,2832970,26913,2859883,50090,50090,108,0,0,200,0.54,65536,0.764313,108,90,17,1,16,2,34,0,0,2,108,880.393,8.151787,mini_swe_start_to_trajectory,True,unresolved,False,0,0,4,18,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_pr_cases.py cleanly. | Applied patch test_token_kwargs.py cleanly. | Applied patch verify_fix.py cleanly. | warning: squelched 99 whitespace errors | warning: 104 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-12262/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-12262/report.json
django__django-12663,django/django,shard-4,completed,0,,Submitted,True,24019,7,687,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-12663/preds.json,,66,132,65,65,1314404,16418,1330822,35206,35206,65,0,0,200,0.325,65536,0.537201,65,57,7,1,16,1,22,0,0,0,65,507.414,7.806369,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,135,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-12663/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-12663/report.json
django__django-13012,django/django,shard-4,completed,0,,Submitted,True,34362,13,858,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-13012/preds.json,,87,174,86,86,1870407,18541,1888948,43061,43061,86,0,0,200,0.43,65536,0.657059,86,74,11,1,7,0,18,0,0,0,86,601.673,6.996198,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,137,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch reproduce_issue.py cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_normal_group_by.py cleanly. | warning: squelched 42 whitespace errors | warning: 47 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/rollouts/shard-4/trajectories/django__django-13012/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-sft-test-500/evaluation/logs/swesmith_train_1000_r2_sft_test_500/Kwai-Klear__Klear-AgentForge-8B-SFT/django__django-13012/report.json
