instance_id,repo,shard,rollout_status,rollout_returncode,mini_swe_exit_status,agent_exit_status,patch_present,patch_chars,patch_files,patch_added_lines,patch_deleted_lines,patch_source,discarded_error_patch_chars,trajectory_steps,trajectory_messages,agent_action_steps,model_api_calls,prompt_tokens_total,completion_tokens_total,total_tokens,max_prompt_tokens,final_prompt_tokens,finish_reason_stop,finish_reason_length,finish_reason_other,step_limit,step_limit_utilization,context_limit,context_limit_utilization,commands_executed,commands_succeeded,commands_failed,commands_unknown_returncode,repeated_commands,test_command_steps,edit_command_steps,format_errors,command_timeouts,truncated_observations,submission_step,duration_seconds,seconds_per_action,duration_source,duration_is_estimate,evaluation_status,resolved,evaluation_returncode,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,failure_stage,failure_category,failure_reason,failure_evidence,needs_llm_review,trajectory_path,evaluation_report_path
sympy__sympy-14531,sympy/sympy,shard-4,completed,0,,Submitted,True,43373,6,1169,17,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-14531/preds.json,,59,118,58,58,1031333,8484,1039817,29455,29455,58,0,0,200,0.29,65536,0.449448,58,49,8,1,6,0,19,0,0,1,58,410.086,7.070448,mini_swe_start_to_trajectory,True,unresolved,False,0,1,1,82,2,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch final_test.py cleanly. | Applied patch sympy/printing/str.py cleanly. | Applied patch sympy/printing/str.py.backup cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_issue.py cleanly. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-14531/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/sympy__sympy-14531/report.json
sympy__sympy-15875,sympy/sympy,shard-4,completed,0,,Submitted,True,12523,6,321,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-15875/preds.json,,57,114,56,56,685979,6541,692520,21688,21688,56,0,0,200,0.28,65536,0.330933,56,37,18,1,3,1,6,0,0,0,56,323.202,5.771464,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,80,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-15875/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/sympy__sympy-15875/report.json
sympy__sympy-17318,sympy/sympy,shard-4,completed,0,,Submitted,True,13895,7,358,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-17318/preds.json,,30,60,29,29,278839,4804,283643,14366,14366,29,0,0,200,0.145,65536,0.219208,29,23,5,1,3,2,7,0,0,1,29,236.034,8.139103,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,10,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch sympy/simplify/radsimp.py cleanly. | Applied patch test_basic_functionality.py cleanly. | Applied patch test_empty_surds.py cleanly. | Applied patch test_pr_case.py cleanly. | warning: 1 line adds whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-17318/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/sympy__sympy-17318/report.json
sympy__sympy-19040,sympy/sympy,shard-4,model_terminated,0,ContextWindowExceededError,ContextWindowExceededError,False,0,0,0,0,,,120,240,119,119,3703727,24479,3728206,65422,65422,119,0,0,200,0.595,65536,0.99826,119,104,14,1,18,0,35,0,1,0,,739.585,6.215,mini_swe_start_to_trajectory,True,empty_patch,False,,,,,,rollout,context_limit,mini-swe-agent exit status: ContextWindowExceededError,"odel's maximum context length is 65536 tokens. However, your request has 66207 input tokens. Please reduce the length of the input messages. None"",""type"":""BadRequestError"",""param"":null,""code"":400}} | 2026-08-15 17:02:52,378 - minisweagent - INFO - Saved trajectory to '/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-19040/sympy__sympy-19040/sympy__sympy-19040.traj.json'",False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-19040/trajectory.json,
sympy__sympy-20438,sympy/sympy,shard-4,completed,0,,Submitted,True,25001,15,610,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-20438/preds.json,,61,122,60,60,990491,9682,1000173,26678,26678,60,0,0,200,0.3,65536,0.407074,60,49,10,1,6,0,20,0,0,1,60,338.538,5.6423,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,93,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_edge_cases.py cleanly. | Applied patch test_equality.py cleanly. | Applied patch test_original_pr.py cleanly. | warning: squelched 2 whitespace errors | warning: 7 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-20438/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/sympy__sympy-20438/report.json
sympy__sympy-21930,sympy/sympy,shard-4,completed,0,,Submitted,True,13265,8,312,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-21930/preds.json,,51,102,50,50,510827,5719,516546,16336,16336,50,0,0,200,0.25,65536,0.249268,50,41,8,1,7,0,11,0,0,0,50,217.861,4.35722,mini_swe_start_to_trajectory,True,unresolved,False,0,0,6,45,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_comprehensive.py cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_latex_issue.py cleanly. | Applied patch test_pr_example.py cleanly. | Applied patch test_pr_final.py cleanly. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-21930/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/sympy__sympy-21930/report.json
sympy__sympy-23824,sympy/sympy,shard-4,completed,0,,Submitted,True,14484,8,325,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-23824/preds.json,,39,78,38,38,440661,5008,445669,17453,17453,38,0,0,200,0.19,65536,0.266312,38,35,2,1,2,2,8,0,0,1,38,190.301,5.007921,mini_swe_start_to_trajectory,True,unresolved,False,0,1,0,0,2,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch test_comprehensive.py cleanly. | Applied patch test_kahane_bug.py cleanly. | Applied patch test_original_pr.py cleanly. | warning: squelched 6 whitespace errors | warning: 11 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-4/trajectories/sympy__sympy-23824/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/sympy__sympy-23824/report.json
astropy__astropy-13579,astropy/astropy,shard-5,completed,0,,Submitted,True,30553,13,821,7,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/astropy__astropy-13579/preds.json,,69,138,68,68,1648215,23149,1671364,47636,47636,68,0,0,200,0.34,65536,0.726868,68,53,14,1,12,0,27,0,0,1,68,754.771,11.099574,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,40,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"which already exists!  Assuming -R. | patching file reproduce_issue.py | The next patch would create the file test_original.py, | which already exists!  Assuming -R. | patching file test_original.py | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/astropy__astropy-13579/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/astropy__astropy-13579/report.json
astropy__astropy-14539,astropy/astropy,shard-5,completed,0,,Submitted,True,22520,13,545,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/astropy__astropy-14539/preds.json,,42,84,41,41,516424,7586,524010,20451,20451,41,0,0,200,0.205,65536,0.312057,41,35,5,1,5,0,14,0,0,1,41,261.0,6.365854,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,46,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,"which already exists!  Assuming -R. | patching file test_vla_fix.py | The next patch would create the file test_vla_scenarios.py, | which already exists!  Assuming -R. | patching file test_vla_scenarios.py | >>>>> Applied Patch",True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/astropy__astropy-14539/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/astropy__astropy-14539/report.json
astropy__astropy-8872,astropy/astropy,shard-5,completed,0,,Submitted,True,13337,6,342,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/astropy__astropy-8872/preds.json,,22,44,21,21,162677,3136,165813,11910,11910,21,0,0,200,0.105,65536,0.181732,21,19,1,1,1,0,5,0,0,0,21,133.677,6.365571,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,0,80,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch reproduce_issue.py cleanly. | Applied patch test_comprehensive.py cleanly. | Applied patch test_edge_cases.py cleanly. | Applied patch test_final.py cleanly. | warning: 3 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/astropy__astropy-8872/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/astropy__astropy-8872/report.json
django__django-11087,django/django,shard-5,completed,0,,Submitted,True,21692,8,502,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11087/preds.json,,48,96,47,47,691250,8483,699733,29087,29087,47,0,0,200,0.235,65536,0.443832,47,37,9,1,1,0,10,0,0,2,47,302.324,6.432426,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,41,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch reproduce_issue.py cleanly. | Applied patch test_unicode_fix.py cleanly. | Applied patch test_unicode_fix_simple.py cleanly. | warning: squelched 22 whitespace errors | warning: 27 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11087/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-11087/report.json
django__django-11163,django/django,shard-5,completed,0,,Submitted,True,13320,5,332,1,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11163/preds.json,,28,56,27,27,187753,4075,191828,11975,11975,27,0,0,200,0.135,65536,0.182724,27,21,5,1,2,2,5,0,0,1,27,157.984,5.851259,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,141,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11163/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-11163/report.json
django__django-11299,django/django,shard-5,completed,0,,Submitted,True,13495,4,363,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11299/preds.json,,54,108,53,53,799129,8631,807760,28398,28398,53,0,0,200,0.265,65536,0.433319,53,40,12,1,5,0,7,0,0,1,53,299.926,5.658981,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,103,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch reproduce_issue.py cleanly. | Applied patch test_check_constraint_issue.py cleanly. | Applied patch test_constraint_issue.py cleanly. | warning: squelched 4 whitespace errors | warning: 9 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11299/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-11299/report.json
django__django-11551,django/django,shard-5,completed,0,,Submitted,True,26393,6,680,13,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11551/preds.json,,73,146,72,72,1507260,23516,1530776,39524,39524,72,0,0,200,0.36,65536,0.603088,72,59,12,1,18,1,21,0,0,1,72,781.212,10.850167,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,119,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11551/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-11551/report.json
django__django-11815,django/django,shard-5,completed,0,,Submitted,True,26162,9,707,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11815/preds.json,,49,98,48,48,771447,9528,780975,27545,27545,48,0,0,200,0.24,65536,0.420303,48,34,13,1,6,1,13,0,0,2,48,322.311,6.714812,mini_swe_start_to_trajectory,True,resolved,True,0,2,0,44,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-11815/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-11815/report.json
django__django-12039,django/django,shard-5,completed,0,,Submitted,True,19416,8,510,2,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-12039/preds.json,,51,102,50,50,724164,10306,734470,24128,24128,50,0,0,200,0.25,65536,0.368164,50,41,8,1,12,1,16,0,0,1,50,328.04,6.5608,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,11,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch realistic_test.py cleanly. | Applied patch reproduce_issue.py cleanly. | Applied patch simple_test.py cleanly. | warning: squelched 5 whitespace errors | warning: 10 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-12039/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-12039/report.json
django__django-12273,django/django,shard-5,completed,0,,Submitted,True,22590,6,556,6,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-12273/preds.json,,94,188,93,93,2487284,26049,2513333,55323,55323,93,0,0,200,0.465,65536,0.844162,93,84,8,1,25,0,39,0,0,0,93,909.331,9.777753,mini_swe_start_to_trajectory,True,unresolved,False,0,0,2,27,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch django/db/models/base.py cleanly. | Applied patch edit_via_str_replace cleanly. | Applied patch reproduce_issue.py cleanly. | warning: squelched 26 whitespace errors | warning: 31 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-12273/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-12273/report.json
django__django-12708,django/django,shard-5,completed,0,,Submitted,True,46779,12,1192,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-12708/preds.json,,50,100,49,49,615346,12722,628068,24294,24294,49,0,0,200,0.245,65536,0.370697,49,36,12,1,2,2,14,0,0,0,49,449.678,9.177102,mini_swe_start_to_trajectory,True,resolved,True,0,1,0,101,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-12708/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-12708/report.json
django__django-13023,django/django,shard-5,completed,0,,Submitted,True,24445,10,593,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-13023/preds.json,,38,76,37,37,348748,8237,356985,16808,16808,37,0,0,200,0.185,65536,0.25647,37,27,9,1,4,1,12,0,0,0,37,299.03,8.081892,mini_swe_start_to_trajectory,True,resolved,True,0,2,0,9,0,,,,,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-13023/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-13023/report.json
django__django-13158,django/django,shard-5,completed,0,,Submitted,True,56183,18,1544,0,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-13158/preds.json,,102,204,101,101,2797170,21090,2818260,49831,49831,101,0,0,200,0.505,65536,0.760361,101,79,21,1,16,1,27,0,0,3,101,810.07,8.020495,mini_swe_start_to_trajectory,True,unresolved,False,0,0,1,29,0,evaluation,tests_failed,Patch evaluated but did not resolve the task,Applied patch step_by_step_debug2.py cleanly. | Applied patch test_direct_query.py cleanly. | Applied patch test_fix.py cleanly. | warning: squelched 43 whitespace errors | warning: 48 lines add whitespace errors. | >>>>> Applied Patch,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/rollouts/shard-5/trajectories/django__django-13158/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-depo-total-balanced-test-500/evaluation/logs/swesmith_train_1000_r2_dmpo_g07_paper_informed_depo_total_balanced_test_500/__lambda__nfs__Debug-Depo__debug-depo-persistent__scratch__runs__swesmith-train-1000-r2__experiments__dmpo-depo__g07-paper-informed__depo__total-balanced__model/django__django-13158/report.json
