instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,499194707,completed,True,16633,74,36,580354,5067,585421,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__mbpf67np/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,168182026,completed,True,18080,76,37,615729,6182,621911,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__n1qtabfq/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1115470101,completed,True,17138,96,47,809843,7832,817675,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ocx7ujcd/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,781922938,completed,True,14307,56,27,303133,3528,306661,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__rmw3kygq/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1806558668,completed,True,13051,72,35,501196,4665,505861,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__sb8fmn88/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1319421942,completed,True,16186,70,34,484747,4923,489670,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__un2kqx48/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1985312156,completed,True,20960,98,48,783168,6345,789513,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__w59tdnb6/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,383998392,model_terminated,False,0,134,66,1278494,11303,1289797,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__wowoam0o.traj.json,
pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1169313030,completed,True,18813,82,40,698599,7046,705645,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_invert_if__ynyfzwfh/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,1547950455,completed,True,13451,102,50,960292,6595,966887,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__24nipydw/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,290224922,completed,True,10268,50,24,239646,2464,242110,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__43i1dzt3/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,899503623,completed,True,21903,50,24,275105,5149,280254,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__5rjhrvt5/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,793261557,completed,True,12918,52,25,314182,3475,317657,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__6bsxbsax/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1574673310,completed,True,19313,70,34,534741,6381,541122,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__aybrkat8/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,2017968279,completed,True,12004,82,40,620205,4718,624923,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__eyd94zj4/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,155667050,completed,True,18463,86,42,601348,5738,607086,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fndga992/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fnlqw0xs,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,145965791,completed,True,14198,98,48,745747,7486,753233,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fnlqw0xs/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fnlqw0xs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fnlqw0xs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fnlqw0xs.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__fnlqw0xs/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__gxy61bku,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,770824551,completed,True,16052,70,34,460262,4283,464545,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__gxy61bku/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__gxy61bku/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__gxy61bku/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__gxy61bku.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__gxy61bku/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__inx9ndz4,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,789890990,completed,True,10833,46,22,221437,3658,225095,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__inx9ndz4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__inx9ndz4/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__inx9ndz4/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__inx9ndz4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__inx9ndz4/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__jes6g5t5,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1439682890,completed,True,12808,38,18,189406,2901,192307,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__jes6g5t5/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__jes6g5t5/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__jes6g5t5/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__jes6g5t5.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__jes6g5t5/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__lr1h6kce,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,556862964,completed,True,7968,30,14,110090,1835,111925,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__lr1h6kce/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__lr1h6kce/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__lr1h6kce/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__lr1h6kce.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__lr1h6kce/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__o27ujtwa,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,836554494,completed,True,9450,36,17,153366,2677,156043,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__o27ujtwa/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__o27ujtwa/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__o27ujtwa/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__o27ujtwa.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__o27ujtwa/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__p3yzf3hx,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,244325331,completed,True,21094,50,24,317191,5227,322418,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__p3yzf3hx/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__p3yzf3hx/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__p3yzf3hx/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__p3yzf3hx.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__p3yzf3hx/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pan6hep9,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1961954324,completed,True,9356,26,12,52045,1490,53535,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pan6hep9/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pan6hep9/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pan6hep9/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pan6hep9.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pan6hep9/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pewdrv9q,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1254389771,completed,True,10782,38,18,129651,2742,132393,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pewdrv9q/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pewdrv9q/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pewdrv9q/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pewdrv9q.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__pewdrv9q/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__q94q0soj,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,202370294,completed,True,9906,26,12,63858,1664,65522,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__q94q0soj/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__q94q0soj/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__q94q0soj/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__q94q0soj.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__q94q0soj/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__s973uvxd,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,91399428,completed,True,9957,38,18,157786,2251,160037,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__s973uvxd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__s973uvxd/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__s973uvxd/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__s973uvxd.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__s973uvxd/report.json
