instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1456974002,model_terminated,False,0,110,54,909960,6700,916660,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y/pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y/pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1102309502,model_terminated,False,0,96,47,897724,3491,901215,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1693302999,completed,True,21592,80,39,752702,9883,762585,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,221939614,completed,True,13815,74,36,502340,4267,506607,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,2142538749,model_terminated,False,0,108,53,1098372,5357,1103729,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,2129391876,completed,True,17294,84,41,701273,6092,707365,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,896098580,completed,True,10761,54,26,350651,2555,353206,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,592955281,completed,True,8895,62,30,320245,5371,325616,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,2128216514,model_terminated,False,0,98,48,1032282,7504,1039786,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1585463955,model_terminated,False,0,126,62,1281751,6009,1287760,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,133441172,completed,True,15115,48,23,308069,7297,315366,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1029230902,completed,True,11739,84,41,718601,4702,723303,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,760452510,completed,True,17643,52,25,317571,4110,321681,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,89447960,completed,True,31455,100,49,835358,10014,845372,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,1064091917,model_terminated,False,0,114,56,971425,10255,981680,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,118168504,completed,True,15982,72,35,510134,6091,516225,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,445860902,completed,True,12896,84,41,610298,5478,615776,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,212407116,model_terminated,False,0,102,50,956893,5618,962511,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1043756967,completed,True,15914,70,34,459274,4873,464147,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,372714980,completed,True,10464,48,23,252118,2778,254896,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1150004939,model_terminated,False,0,94,46,896174,6206,902380,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l/pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l/pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1654186652,completed,True,18529,104,51,889197,6904,896101,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1554978068,completed,True,21040,56,27,298508,5314,303822,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,783825933,completed,True,34906,90,44,814298,9771,824069,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,357320858,completed,True,13037,44,21,187316,3250,190566,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1506068393,completed,True,17112,38,18,201385,3800,205185,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,2101008235,completed,True,10421,40,19,171924,2276,174200,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g09-late-turns-evaluation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu/report.json
