instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1102309502,model_terminated,False,0,94,46,1001149,3721,1004870,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1693302999,completed,True,19012,90,44,628151,6814,634965,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,221939614,completed,True,10918,46,22,257332,2644,259976,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,2142538749,completed,True,19518,84,41,681854,5809,687663,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,2129391876,completed,True,14416,104,51,849071,5291,854362,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,896098580,completed,True,10330,58,28,404318,3186,407504,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,592955281,completed,True,27623,94,46,645599,9823,655422,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,2128216514,model_terminated,False,0,76,37,736884,7791,744675,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1585463955,completed,True,23545,128,63,1173139,9030,1182169,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,133441172,completed,True,37772,86,42,649950,10807,660757,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1029230902,completed,True,14613,92,45,726810,5798,732608,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,760452510,completed,True,7741,68,33,533121,10010,543131,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,89447960,completed,True,23463,66,32,476386,6244,482630,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,1064091917,completed,True,25270,110,54,879888,8186,888074,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,118168504,completed,True,15047,106,52,918931,5596,924527,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,445860902,completed,True,26128,90,44,697411,7000,704411,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,212407116,model_terminated,False,0,74,36,622791,7809,630600,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1043756967,completed,True,16556,86,42,693038,7535,700573,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,372714980,completed,True,10015,70,34,438190,3569,441759,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__hanuqnb5/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1150004939,model_terminated,False,0,110,54,1039649,9401,1049050,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l/pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l/pandas-dev__pandas.95280573.func_pm_remove_cond__jau6296l.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,1654186652,completed,True,27164,80,39,678365,7964,686329,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__jymg762n/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1554978068,completed,True,16069,50,24,254502,4266,258768,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__mgim46fv/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,783825933,completed,True,9312,32,15,129501,2258,131759,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__ox8e9ua8/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,357320858,completed,True,16287,44,21,241991,4037,246028,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__pycadlpd/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1506068393,completed,True,15483,50,24,319838,5372,325210,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__tsudiyfa/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,2101008235,completed,True,10288,34,16,132929,1995,134924,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__uazo57bu/report.json
